Geo_FIPS,pct_white_1980,pct_white_1990,pct_white_2000,pct_white_2010
01031010200,0.8736775112753045,0.867201604315582,0.873898678414097,0.8810429114611624
01031010300,0.8611337119265476,0.88100283296768,0.8435794537067955,0.8565054015969938
01031010400,0.8164919162582489,0.8438599822677662,0.7900128040973111,0.7616171003717472
01031010500,0.756656225528581,0.7121007647323434,0.6604796663190824,0.6507240017551558
01031010600,0.953200275292496,0.9757575757575768,0.9429708222811671,0.9295323510570147
01031010700,0.937691521961181,0.9455348380765439,0.9211218229623137,0.9024496937882764
01031010800,0.922523515005287,0.9488371930119116,0.9441674100321727,0.9169014084507042
01031010900,0.7193042291950873,0.6564916564916546,0.6547994592158614,0.6452527161076995
01031011000,0.6900717251793119,0.7165548888104508,0.6463371889239398,0.5998298355076574
01031011100,0.9670917317976139,0.9085278704144841,0.8683083511777302,0.7620927936821322
